id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__wikidata,identifier__google_entity_id,end_date
A000014,"Neil Abercrombie",https://theunitedstates.io/images/congress/original/A000014.jpg,Neil,Abercrombie,"Abercrombie, Neil",1938-06-26,male,A000014,00002,,400001,N00007665,26827,H6HI01121,,"Neil Abercrombie",8268,,,,15245,rep,1985-01-06,HI,1,Democrat,,,,,ocd-division/country:us/state:hi/cd:1,99,1987-01-03,,Q469689,kg:/m/0255rj,1987-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1987-01-06,NY,7,Democrat,,,,,ocd-division/country:us/state:ny/cd:7,100,1989-01-03,,Q972029,kg:/m/03rhdq,1989-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1989-01-06,NY,7,Democrat,,,,,ocd-division/country:us/state:ny/cd:7,101,1991-01-03,,Q972029,kg:/m/03rhdq,1991-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1991-01-06,NY,7,Democrat,,,,,ocd-division/country:us/state:ny/cd:7,102,1993-01-03,,Q972029,kg:/m/03rhdq,1993-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1993-01-06,NY,5,Democrat,,,,,ocd-division/country:us/state:ny/cd:5,103,1995-01-03,,Q972029,kg:/m/03rhdq,1995-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1995-01-06,NY,5,Democrat,,,,,ocd-division/country:us/state:ny/cd:5,104,1997-01-03,,Q972029,kg:/m/03rhdq,1997-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1997-01-07,NY,5,Democrat,,,,,ocd-division/country:us/state:ny/cd:5,105,1999-01-03,,Q972029,kg:/m/03rhdq,1999-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1999-01-06,NY,5,Democrat,,,,,ocd-division/country:us/state:ny/cd:5,106,2001-01-03,,Q972029,kg:/m/03rhdq,2001-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,2001-01-06,NY,5,Democrat,,,,,ocd-division/country:us/state:ny/cd:5,107,2003-01-03,,Q972029,kg:/m/03rhdq,2003-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,2003-01-07,NY,5,Democrat,http://www.house.gov/ackerman,,,,ocd-division/country:us/state:ny/cd:5,108,2005-01-03,,Q972029,kg:/m/03rhdq,2005-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,2005-01-06,NY,5,Democrat,http://www.house.gov/ackerman,,,,ocd-division/country:us/state:ny/cd:5,109,2007-01-03,,Q972029,kg:/m/03rhdq,2007-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,2007-01-06,NY,5,Democrat,http://www.house.gov/ackerman,,,,ocd-division/country:us/state:ny/cd:5,110,2009-01-03,,Q972029,kg:/m/03rhdq,2009-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,2009-01-06,NY,5,Democrat,http://ackerman.house.gov/,,,,ocd-division/country:us/state:ny/cd:5,111,2011-01-03,,Q972029,kg:/m/03rhdq,2011-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,2011-01-06,NY,5,Democrat,http://ackerman.house.gov/,"2111 Rayburn HOB; Washington DC 20515-3205",202-225-2601,202-225-1589,ocd-division/country:us/state:ny/cd:5,112,2013-01-03,,Q972029,kg:/m/03rhdq,2013-01-03
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1983-01-03,NY,7,Democrat,,,,,ocd-division/country:us/state:ny/cd:7,98,1983-01-06,,Q972029,kg:/m/03rhdq,1983-01-06
A000022,"Gary L. Ackerman",https://theunitedstates.io/images/congress/original/A000022.jpg,Gary,Ackerman,"Ackerman, Gary",1942-11-19,male,A000022,00004,,400003,N00001143,26970,H4NY07011,1002061,"Gary Ackerman",8283,,,,15000,rep,1985-01-06,NY,7,Democrat,,,,,ocd-division/country:us/state:ny/cd:7,99,1987-01-03,,Q972029,kg:/m/03rhdq,1987-01-03
A000052,"Joseph Addabbo",https://theunitedstates.io/images/congress/original/A000052.jpg,Joseph,Addabbo,"Addabbo, Joseph",1925-03-17,male,A000052,00006,,400713,,,,,"Joseph Patrick Addabbo",8328,,,,10500,rep,1981-01-06,NY,7,Democrat,,,,,ocd-division/country:us/state:ny/cd:7,97,1983-01-03,,Q6286109,kg:/m/09kfb1,1983-01-03
A000052,"Joseph Addabbo",https://theunitedstates.io/images/congress/original/A000052.jpg,Joseph,Addabbo,"Addabbo, Joseph",1925-03-17,male,A000052,00006,,400713,,,,,"Joseph Patrick Addabbo",8328,,,,10500,rep,1983-01-03,NY,6,Democrat,,,,,ocd-division/country:us/state:ny/cd:6,98,1983-01-06,,Q6286109,kg:/m/09kfb1,1983-01-06
A000052,"Joseph Addabbo",https://theunitedstates.io/images/congress/original/A000052.jpg,Joseph,Addabbo,"Addabbo, Joseph",1925-03-17,male,A000052,00006,,400713,,,,,"Joseph Patrick Addabbo",8328,,,,10500,rep,1985-01-06,NY,6,Democrat,,,,,ocd-division/country:us/state:ny/cd:6,99,1987-01-03,,Q6286109,kg:/m/09kfb1,1987-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,1997-01-07,AL,4,Republican,,,,,ocd-division/country:us/state:al/cd:4,105,1999-01-03,,Q672671,kg:/m/024p03,1999-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,1999-01-06,AL,4,Republican,,,,,ocd-division/country:us/state:al/cd:4,106,2001-01-03,,Q672671,kg:/m/024p03,2001-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2001-01-06,AL,4,Republican,,,,,ocd-division/country:us/state:al/cd:4,107,2003-01-03,,Q672671,kg:/m/024p03,2003-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2003-01-07,AL,4,Republican,http://www.house.gov/aderholt,,,,ocd-division/country:us/state:al/cd:4,108,2005-01-03,,Q672671,kg:/m/024p03,2005-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2005-01-06,AL,4,Republican,http://www.house.gov/aderholt,,,,ocd-division/country:us/state:al/cd:4,109,2007-01-03,,Q672671,kg:/m/024p03,2007-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2007-01-06,AL,4,Republican,http://aderholt.house.gov,,,,ocd-division/country:us/state:al/cd:4,110,2009-01-03,,Q672671,kg:/m/024p03,2009-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2009-01-06,AL,4,Republican,http://aderholt.house.gov,,,,ocd-division/country:us/state:al/cd:4,111,2011-01-03,,Q672671,kg:/m/024p03,2011-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2011-01-06,AL,4,Republican,http://aderholt.house.gov,"2264 Rayburn HOB; Washington DC 20515-0104",202-225-4876,202-225-5587,ocd-division/country:us/state:al/cd:4,112,2013-01-03,,Q672671,kg:/m/024p03,2013-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2013-01-06,AL,4,Republican,http://aderholt.house.gov,"2369 Rayburn HOB; Washington DC 20515-0104",202-225-4876,202-225-5587,ocd-division/country:us/state:al/cd:4,113,2015-01-03,,Q672671,kg:/m/024p03,2015-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2015-01-06,AL,4,Republican,https://aderholt.house.gov,"235 Cannon HOB; Washington DC 20515-0104",202-225-4876,202-225-5587,ocd-division/country:us/state:al/cd:4,114,2017-01-03,,Q672671,kg:/m/024p03,2017-01-03
A000055,"Robert B. Aderholt",https://theunitedstates.io/images/congress/original/A000055.jpg,Robert,Aderholt,"Aderholt, Robert",1965-07-22,male,A000055,01460,,400004,N00003028,441,H6AL04098,45516,"Robert Aderholt",8333,"Robert B. Aderholt",127,,29701,rep,2017-01-03,AL,4,Republican,https://aderholt.house.gov,"235 Cannon HOB; Washington DC 20515-0104",202-225-4876,,ocd-division/country:us/state:al/cd:4,115,2019-01-03,,Q672671,kg:/m/024p03,""
A000069,"Daniel K. Akaka",https://theunitedstates.io/images/congress/original/A000069.jpg,Daniel,Akaka,"Akaka, Daniel",1924-09-11,male,A000069,00007,S213,300001,N00007653,53286,S0HI00084,8704,"Daniel Akaka",8354,,,,14400,rep,1987-01-06,HI,2,Democrat,,,,,ocd-division/country:us/state:hi/cd:2,100,1989-01-03,,Q359366,kg:/m/01rbrq,1989-01-03
A000069,"Daniel K. Akaka",https://theunitedstates.io/images/congress/original/A000069.jpg,Daniel,Akaka,"Akaka, Daniel",1924-09-11,male,A000069,00007,S213,300001,N00007653,53286,S0HI00084,8704,"Daniel Akaka",8354,,,,14400,rep,1981-01-06,HI,2,Democrat,,,,,ocd-division/country:us/state:hi/cd:2,97,1983-01-03,,Q359366,kg:/m/01rbrq,1983-01-03
A000069,"Daniel K. Akaka",https://theunitedstates.io/images/congress/original/A000069.jpg,Daniel,Akaka,"Akaka, Daniel",1924-09-11,male,A000069,00007,S213,300001,N00007653,53286,S0HI00084,8704,"Daniel Akaka",8354,,,,14400,rep,1983-01-03,HI,2,Democrat,,,,,ocd-division/country:us/state:hi/cd:2,98,1983-01-06,,Q359366,kg:/m/01rbrq,1983-01-06
A000069,"Daniel K. Akaka",https://theunitedstates.io/images/congress/original/A000069.jpg,Daniel,Akaka,"Akaka, Daniel",1924-09-11,male,A000069,00007,S213,300001,N00007653,53286,S0HI00084,8704,"Daniel Akaka",8354,,,,14400,rep,1985-01-06,HI,2,Democrat,,,,,ocd-division/country:us/state:hi/cd:2,99,1987-01-03,,Q359366,kg:/m/01rbrq,1987-01-03
A000076,"Donald Albosta",https://theunitedstates.io/images/congress/original/A000076.jpg,Donald,Albosta,"Albosta, Donald",1925-12-05,male,A000076,00009,,400735,,,,,"Donald J. Albosta",8364,,,,14600,rep,1981-01-06,MI,10,Democrat,,,,,ocd-division/country:us/state:mi/cd:10,97,1983-01-03,,Q1239957,kg:/m/03wc1x,1983-01-03
A000076,"Donald Albosta",https://theunitedstates.io/images/congress/original/A000076.jpg,Donald,Albosta,"Albosta, Donald",1925-12-05,male,A000076,00009,,400735,,,,,"Donald J. Albosta",8364,,,,14600,rep,1983-01-03,MI,10,Democrat,,,,,ocd-division/country:us/state:mi/cd:10,98,1983-01-06,,Q1239957,kg:/m/03wc1x,1983-01-06
A000103,"Bill Alexander, Jr.",https://theunitedstates.io/images/congress/original/A000103.jpg,William,Alexander,"Alexander, William",1934-01-16,male,A000103,00010,,400761,,,,,"William Vollie Alexander Jr.",8401,,,,12000,rep,1987-01-06,AR,1,Democrat,,,,,ocd-division/country:us/state:ar/cd:1,100,1989-01-03,,Q861905,kg:/m/08j19v,1989-01-03
A000103,"Bill Alexander, Jr.",https://theunitedstates.io/images/congress/original/A000103.jpg,William,Alexander,"Alexander, William",1934-01-16,male,A000103,00010,,400761,,,,,"William Vollie Alexander Jr.",8401,,,,12000,rep,1989-01-06,AR,1,Democrat,,,,,ocd-division/country:us/state:ar/cd:1,101,1991-01-03,,Q861905,kg:/m/08j19v,1991-01-03
A000103,"Bill Alexander, Jr.",https://theunitedstates.io/images/congress/original/A000103.jpg,William,Alexander,"Alexander, William",1934-01-16,male,A000103,00010,,400761,,,,,"William Vollie Alexander Jr.",8401,,,,12000,rep,1991-01-06,AR,1,Democrat,,,,,ocd-division/country:us/state:ar/cd:1,102,1993-01-03,,Q861905,kg:/m/08j19v,1993-01-03
A000103,"Bill Alexander, Jr.",https://theunitedstates.io/images/congress/original/A000103.jpg,William,Alexander,"Alexander, William",1934-01-16,male,A000103,00010,,400761,,,,,"William Vollie Alexander Jr.",8401,,,,12000,rep,1981-01-06,AR,1,Democrat,,,,,ocd-division/country:us/state:ar/cd:1,97,1983-01-03,,Q861905,kg:/m/08j19v,1983-01-03
A000103,"Bill Alexander, Jr.",https://theunitedstates.io/images/congress/original/A000103.jpg,William,Alexander,"Alexander, William",1934-01-16,male,A000103,00010,,400761,,,,,"William Vollie Alexander Jr.",8401,,,,12000,rep,1983-01-03,AR,1,Democrat,,,,,ocd-division/country:us/state:ar/cd:1,98,1983-01-06,,Q861905,kg:/m/08j19v,1983-01-06
A000103,"Bill Alexander, Jr.",https://theunitedstates.io/images/congress/original/A000103.jpg,William,Alexander,"Alexander, William",1934-01-16,male,A000103,00010,,400761,,,,,"William Vollie Alexander Jr.",8401,,,,12000,rep,1985-01-06,AR,1,Democrat,,,,,ocd-division/country:us/state:ar/cd:1,99,1987-01-03,,Q861905,kg:/m/08j19v,1987-01-03
A000109,"Wayne Allard",https://theunitedstates.io/images/congress/original/A000109.jpg,Wayne,Allard,"Allard, Wayne",1943-12-02,male,A000109,00011,S250,300003,N00009082,26783,S6CO00168,,"Wayne Allard",8410,,,,29108,rep,1991-01-06,CO,4,Republican,,,,,ocd-division/country:us/state:co/cd:4,102,1993-01-03,,Q724250,kg:/m/01rbt7,1993-01-03
A000109,"Wayne Allard",https://theunitedstates.io/images/congress/original/A000109.jpg,Wayne,Allard,"Allard, Wayne",1943-12-02,male,A000109,00011,S250,300003,N00009082,26783,S6CO00168,,"Wayne Allard",8410,,,,29108,rep,1993-01-06,CO,4,Republican,,,,,ocd-division/country:us/state:co/cd:4,103,1995-01-03,,Q724250,kg:/m/01rbt7,1995-01-03
A000109,"Wayne Allard",https://theunitedstates.io/images/congress/original/A000109.jpg,Wayne,Allard,"Allard, Wayne",1943-12-02,male,A000109,00011,S250,300003,N00009082,26783,S6CO00168,,"Wayne Allard",8410,,,,29108,rep,1995-01-06,CO,4,Republican,,,,,ocd-division/country:us/state:co/cd:4,104,1997-01-03,,Q724250,kg:/m/01rbt7,1997-01-03
A000121,"George Allen",https://theunitedstates.io/images/congress/original/A000121.jpg,George,Allen,"Allen, George",1952-03-08,male,A000121,00013,S274,300004,N00009957,22404,,,"George Allen (U.S. politician)",8430,,,,29148,rep,1991-11-05,VA,7,Republican,,,,,ocd-division/country:us/state:va/cd:7,102,1993-01-03,,Q527553,kg:/m/0gj1g3,1993-01-03
A000189,"Glenn Anderson",https://theunitedstates.io/images/congress/original/A000189.jpg,Glenn,Anderson,"Anderson, Glenn",1913-02-21,male,A000189,00016,,400844,,,,,"Glenn M. Anderson",8519,,,,12001,rep,1987-01-06,CA,32,Democrat,,,,,ocd-division/country:us/state:ca/cd:32,100,1989-01-03,,Q1531081,kg:/m/09lyvk,1989-01-03
A000189,"Glenn Anderson",https://theunitedstates.io/images/congress/original/A000189.jpg,Glenn,Anderson,"Anderson, Glenn",1913-02-21,male,A000189,00016,,400844,,,,,"Glenn M. Anderson",8519,,,,12001,rep,1989-01-06,CA,32,Democrat,,,,,ocd-division/country:us/state:ca/cd:32,101,1991-01-03,,Q1531081,kg:/m/09lyvk,1991-01-03
A000189,"Glenn Anderson",https://theunitedstates.io/images/congress/original/A000189.jpg,Glenn,Anderson,"Anderson, Glenn",1913-02-21,male,A000189,00016,,400844,,,,,"Glenn M. Anderson",8519,,,,12001,rep,1991-01-06,CA,32,Democrat,,,,,ocd-division/country:us/state:ca/cd:32,102,1993-01-03,,Q1531081,kg:/m/09lyvk,1993-01-03
A000189,"Glenn Anderson",https://theunitedstates.io/images/congress/original/A000189.jpg,Glenn,Anderson,"Anderson, Glenn",1913-02-21,male,A000189,00016,,400844,,,,,"Glenn M. Anderson",8519,,,,12001,rep,1981-01-06,CA,32,Democrat,,,,,ocd-division/country:us/state:ca/cd:32,97,1983-01-03,,Q1531081,kg:/m/09lyvk,1983-01-03
A000189,"Glenn Anderson",https://theunitedstates.io/images/congress/original/A000189.jpg,Glenn,Anderson,"Anderson, Glenn",1913-02-21,male,A000189,00016,,400844,,,,,"Glenn M. Anderson",8519,,,,12001,rep,1983-01-03,CA,32,Democrat,,,,,ocd-division/country:us/state:ca/cd:32,98,1983-01-06,,Q1531081,kg:/m/09lyvk,1983-01-06
A000189,"Glenn Anderson",https://theunitedstates.io/images/congress/original/A000189.jpg,Glenn,Anderson,"Anderson, Glenn",1913-02-21,male,A000189,00016,,400844,,,,,"Glenn M. Anderson",8519,,,,12001,rep,1985-01-06,CA,32,Democrat,,,,,ocd-division/country:us/state:ca/cd:32,99,1987-01-03,,Q1531081,kg:/m/09lyvk,1987-01-03
A000207,"Ike Andrews",https://theunitedstates.io/images/congress/original/A000207.jpg,Ike,Andrews,"Andrews, Ike",1925-09-02,male,A000207,00018,,400878,,,,,"Ike Franklin Andrews",8545,,,,14001,rep,1981-01-06,NC,4,Democrat,,,,,ocd-division/country:us/state:nc/cd:4,97,1983-01-03,,Q1658089,kg:/m/04gw1_,1983-01-03
A000207,"Ike Andrews",https://theunitedstates.io/images/congress/original/A000207.jpg,Ike,Andrews,"Andrews, Ike",1925-09-02,male,A000207,00018,,400878,,,,,"Ike Franklin Andrews",8545,,,,14001,rep,1983-01-03,NC,4,Democrat,,,,,ocd-division/country:us/state:nc/cd:4,98,1983-01-06,,Q1658089,kg:/m/04gw1_,1983-01-06
A000209,"Michael Andrews",https://theunitedstates.io/images/congress/original/A000209.jpg,Michael,Andrews,"Andrews, Michael",1944-02-07,male,A000209,00020,,400882,,,,,"Michael A. Andrews",8549,,,,15001,rep,1987-01-06,TX,25,Democrat,,,,,ocd-division/country:us/state:tx/cd:25,100,1989-01-03,,Q1592480,kg:/m/027rts7,1989-01-03
A000209,"Michael Andrews",https://theunitedstates.io/images/congress/original/A000209.jpg,Michael,Andrews,"Andrews, Michael",1944-02-07,male,A000209,00020,,400882,,,,,"Michael A. Andrews",8549,,,,15001,rep,1989-01-06,TX,25,Democrat,,,,,ocd-division/country:us/state:tx/cd:25,101,1991-01-03,,Q1592480,kg:/m/027rts7,1991-01-03
A000209,"Michael Andrews",https://theunitedstates.io/images/congress/original/A000209.jpg,Michael,Andrews,"Andrews, Michael",1944-02-07,male,A000209,00020,,400882,,,,,"Michael A. Andrews",8549,,,,15001,rep,1991-01-06,TX,25,Democrat,,,,,ocd-division/country:us/state:tx/cd:25,102,1993-01-03,,Q1592480,kg:/m/027rts7,1993-01-03
